nombre,run,dv,correo,contrasena,telefono_contacto,puntos,etiqueta,fecha,monto,cantidad_personas
"Andrea Segovia Velasco",20318804,1,,73P5YehL6,"+56 2 9987 6809",6182,,,132000,3
"Jaime Valle Cabán",14400961,6,,LpPwKfP1aVQbMmW,"+56 2 3604 8316",7268,,,633000,4
"Silvia Ybarra Jáquez",10059222,4,,J1MPp4MbE,"+56 9 1491 9670",6144,,,473000,4
"Juan Medina Guerrero",13099708,7,,SOqZiWu56s,"+56 9 9217 0158",8697,,,63000,2
"Gilberto Miramontes Muñiz",12768133,2,,1CHUzkFfHPGg,"+56 2 6555 5654",8450,,,903000,7
"Gabriela Villa Quiroz",27430439,8,,SR0sJYoTpuO,"+56 2 0747 9940",4938,,,579000,10
"Barbara Lugo Valles",12905494,3,,SxUr7J6SgoLWA,"+56 2 6986 8957",3144,,,243000,7
"Miguel Ángel Reséndez Páez",3053412,1,,kNv5vi5BEHG,"+56 2 4974 9750",,,,648000,2
"Arturo Ballesteros Frías",3786947,6,,9e10vfDQt0iA2JP,"+56 9 5726 8163",1924,,,607000,3
"Carla Delvalle Arteaga",3368943,1,,UtqBHf653FOL9,"+56 2 3964 2371",,,,264000,2
"Verónica Rodarte Adame",20276422,3,,SCjfEkhzq74wHWR1,"+56 9 5616 8968",1246,,,61000,7
"Teodoro Arguello Solorio",792519,8,,Sx2z7GHwJ7,"+56 9 1778 9794",6777,,,437000,3
"Sr. Roberto Iglesias Blanco",13181083,6,,4zqBKvbc0,"+56 2 1449 8374",,,,179000,9
"Sonia Ríos Rivero",23784564,4,,9y9FWi7XPHDBTMuZ,"+56 9 7323 0415",,,,149000,1
"María Eugenia Aranda Dávila",1421904,3,,ubasOKMabhYf9cd9,"+56 9 9056 3380",4989,,,176000,3
"Emilio Huerta Duarte",1885674,6,,Rq1y68OI4E9Kn,"+56 9 5691 8294",6972,,,133000,8
"Gerardo Villalobos Meléndez",26312419,2,,jMSm1RNRo,"+56 9 0910 5105",4080,,,590000,4
"Silvia Ornelas Godínez",23781619,0,,NCY2Kkvt0OvL,"+56 9 3661 4639",9682,,,209000,2
"Sra. Cristobal Guillen Aragón",18945521,4,,KnaPTxSDfD4bybk,"+56 2 8877 2245",,,,962000,10
"Adela Luevano Hernández",1998685,1,,NIhGUFGH2GSmk,"+56 9 3506 7670",8722,,,822000,6
"Daniela Franco Bahena",16616508,6,,1soECxZVB6li,"+56 9 1156 3280",,,,13000,8
"Teodoro Toro Altamirano",28543121,4,,8TySy5SWjV4ShuvF,"+56 9 9949 8005",5222,,,280000,2
"Sta. Mario Aparicio Prieto",24765748,1,,vZbOHB6N25,"+56 9 0843 2005",1276,,,386000,10
"Natalia Fierro Caballero",29844183,2,,acHX69v656Md,"+56 2 8129 1041",6119,,,410000,8
"Reina Murillo Rodrígez",9346889,5,,1sioLmW1hnqJmEL,"+56 2 7674 2531",,,,138000,7
"Pablo Reyes Juárez",9414925,7,,XCSk2KFHb,"+56 2 2348 6713",3716,,,72000,1
"Sta. Arturo Anaya Villalpando",9951300,2,,I8l7ifzI,"+56 2 2987 5174",7099,,,481000,4
"Olivia Paz Martínez",26751062,4,,pa8aXp8Onh,"+56 2 2064 3359",4652,,,87000,5
"Sr. David Pedraza Canales",7015427,3,,MIxP1drBH,"+56 9 8705 8901",6064,,,939000,9
"Alicia Jaramillo Cadena",27627971,4,,ByWnayX8xDCA4,"+56 2 9740 7349",6540,,,765000,3
"Sergio Vanegas Rolón",23072304,3,,a8BI90DykgUIsY,"+56 2 9414 6505",6717,,,788000,8
"Sta. Andrés Valenzuela Carreón",26273976,4,,ONpUi6oMzP05,"+56 2 5645 1843",6802,,,410000,1
"Gilberto Saavedra Valverde",28844654,1,,mDZHd8oQK7jBJ6,"+56 2 0696 2522",,,,742000,5
"Sta. Claudio Zamudio Ledesma",16571450,6,,q70kXqmX5HwkEjx,"+56 9 2416 6984",,,,771000,1
"Mateo Delapaz Amaya",21746677,2,,tSNKXL2rlo,"+56 2 4045 6413",34,,,139000,6
"Luis Montemayor Naranjo",3557452,2,,ZK7Cty0y91FC2nO,"+56 9 5933 4649",,,,896000,7
"Patricio Robledo López",10361298,5,,I9X63JbqWDbe,"+56 9 5392 6298",,,,384000,5
"Sra. Lucas Alonso Cervántez",10648564,0,,yvQ8w8GbWsNr,"+56 9 3007 6904",3133,,,364000,8
"Esteban Delagarza Lucio",8918532,0,,CPq7PRZ5q5A77vb,"+56 2 9112 1659",,,,821000,1
"Sta. Cristian Solorio Araña",3689015,9,,tS6xcY9Dq6,"+56 2 8036 0728",7469,,,113000,5
"Pilar Feliciano Serna",5354600,0,,tF0l0bgVWKU,"+56 2 8703 8887",,,,403000,7
"Víctor Lemus Ávila",22621499,7,,PsdG4QqwID,"+56 2 4793 8622",9462,,,906000,9
"Emilia Abeyta Rivero",342476,3,,5RnCEs5Crc0f,"+56 2 0489 6673",9276,,,630000,6
"Graciela Velasco Rodríguez",753072,5,,cTJlZ7mqghmD,"+56 9 0064 9094",6699,,,779000,8
"Sta. Antonia Pérez Acosta",7824635,9,,2pHDn4a6,"+56 2 8574 4699",5711,,,514000,3
"Sta. Mario Aparicio Prieto",24765748,1,,vZbOHB6N25,"+56 9 0843 2005",1276,,,774000,6
"Sr. Federico Oquendo Merino",27128597,4,,W7AIfeQ3B,"+56 9 5573 6289",,,,536000,4
"Salvador Valentín Duarte",9855693,7,,QpUQuzVx6uYQJX,"+56 9 9738 7745",3235,,,644000,8
"Horacio Camacho Terrazas",29429386,1,,JGSn7gsRDH5uS,"+56 9 0199 9834",,,,639000,9
"Sr. Daniel Barrios Escamilla",26621839,0,,VQkCE0dyO5,"+56 9 5025 4057",5060,,,987000,6
"Clara Lemus Riojas",25285769,5,,CvoYAcHNKJ1jU,"+56 9 7071 7323",559,,,736000,5
"Claudio Arevalo Armijo",475121,5,,ne7v0ceB,"+56 2 7616 9030",786,,,832000,4
"Leticia Girón Zambrano",26093141,1,,63mM9U6NQGgd,"+56 2 2935 3456",7229,,,314000,9
"Sra. Roberto Peralta Téllez",11557739,7,,v9KkA1EW,"+56 2 0470 5943",9702,,,848000,1
"David Guajardo Tijerina",4775198,6,,xTA27LO7JWgQ,"+56 9 8112 9577",707,,,633000,9
"Sta. Caridad Malave Casanova",17966350,9,,eq9safehb4llVa6A,"+56 9 6562 4082",5780,,,297000,10
"Ana Luisa Rodríquez Marrero",21575717,6,,rxpBCTK8ecrKQ47,"+56 9 3138 9431",,,,544000,2
"José Emilio Cotto Griego",29501168,3,,Stnc72ZhzxkDBX,"+56 2 4565 9402",1158,,,526000,5
"Sra. Clara Castellanos Solano",20701366,8,,zowpo6axB,"+56 9 1761 8436",9230,,,595000,9
"Natalia Mendoza Guajardo",16991954,2,,Fog3r2pWuq,"+56 2 1965 2310",,,,337000,3
"Pedro Valdivia Valenzuela",13849047,2,,iV6Gs1vbUdLb,"+56 2 4406 7419",8079,,,31000,10
"Federico Romo Huerta",23917163,8,,GN94EhxKUL,"+56 2 2827 6138",7188,,,949000,4
"Sr. Rocio Beltrán Anaya",5758910,7,,kRg1PUvcVaig,"+56 9 4562 1588",803,,,199000,5
"Roberto Gonzales Rosario",20389762,0,,Iz24U9IhFJ,"+56 9 8633 6826",6258,,,558000,6
"Dolores Girón Rendón",29023965,4,,P7zAHVFrTz,"+56 9 0196 4619",2961,,,439000,9
"Julio Pulido Sotelo",5877369,6,,n2cb3CQAERd5oTy,"+56 2 5166 5434",,,,516000,4
"Juan Medina Guerrero",13099708,7,,SOqZiWu56s,"+56 9 9217 0158",8697,,,507000,10
"Alicia Parra Cruz",18758573,2,,r50If1iUh62H,"+56 2 2357 2433",6654,,,287000,10
"Mayte Amador Estrada",13134981,5,,9z3thRXHqCU7UR,"+56 2 1924 4858",3535,,,334000,7
"Sra. Marco Antonio Márquez Pichardo",29419456,0,,6Hp6kMd5FLmxI7,"+56 9 0107 4657",,,,860000,5
"Daniel Aguilera Saldivar",1507075,1,,a0yLbcb802BHH,"+56 2 1012 7799",240,,,894000,8
"Sr. Alfredo Rendón Cardenas",1358214,6,,BoGD7AGproLDzcy2,"+56 2 8366 3501",3687,,,691000,1
"Irene Farías Garza",9337795,7,,2Jx5rnDY,"+56 9 9587 4131",3139,,,501000,4
"José Emilio Cotto Griego",29501168,3,,Stnc72ZhzxkDBX,"+56 2 4565 9402",1158,,,221000,1
"Barbara Venegas Fuentes",29229289,6,,6L87wxX9kkAk,"+56 2 3298 6587",9143,,,211000,1
"Sra. Andrés Muro Quintana",18995041,1,,i2OmwHQAH,"+56 9 6244 7772",,,,626000,5
"Nicolás Peña Rosado",11682920,6,,QyJQ76U2MLl,"+56 9 5404 4153",9091,,,502000,10
"Adriana Barragán Carrero",7555926,3,,oCuCBe3jQ866BvRK,"+56 9 7280 8326",6312,,,189000,4
"Clara Jaime Barrera",10256952,6,,zUcg04Di,"+56 2 9440 6443",,,,110000,6
"Teodoro Arguello Solorio",792519,8,,Sx2z7GHwJ7,"+56 9 1778 9794",6777,,,654000,1
"José Guajardo Mascareñas",21251621,4,,Cu2o7V0if3Ww,"+56 9 3379 8807",9501,,,48000,4
"Blanca Barraza Saucedo",19742586,4,,shWd1r7a1G,"+56 2 0733 2725",9194,,,444000,8
"Víctor Montenegro Dueñas",8861381,7,,SC73bz2t0CDD,"+56 9 2030 1633",5927,,,98000,10
"Sra. Lucas Alonso Cervántez",10648564,0,,yvQ8w8GbWsNr,"+56 9 3007 6904",3133,,,969000,7
"Adela Chavarría Quiñónez",8419924,9,,sI6zXlo1,"+56 9 0857 2468",9010,,,927000,2
"Teodoro Toro Altamirano",28543121,4,,8TySy5SWjV4ShuvF,"+56 9 9949 8005",5222,,,650000,5
"Homero Gaona Quintana",8616034,5,,IdqUyPqe80,"+56 9 8782 7062",1560,,,550000,7
"Cristina Montes Arreola",5259778,6,,XmLAuHuZ1acFXvH,"+56 9 6469 3013",3060,,,320000,9
"Sta. Alicia Tafoya Tapia",467026,8,,CdS97Vd1,"+56 2 4919 4882",6278,,,882000,9
"Ramiro Campos Téllez",15687722,2,,rB9rOzC9mEAHp,"+56 9 9604 7283",8289,,,473000,1
"Jorge Becerra Delgadillo",5000947,4,,vRfD1sUePPr8u,"+56 2 5635 4101",3462,,,41000,4
"Adriana Barragán Carrero",7555926,3,,oCuCBe3jQ866BvRK,"+56 9 7280 8326",6312,,,318000,5
"Benjamín Bernal Badillo",11162070,0,,8u0UYr4lFf0KnS,"+56 9 0278 1523",278,,,564000,6
"Jerónimo Villarreal Saldivar",15395491,7,,WdCGx7uWU65fl,"+56 9 7218 3388",7241,,,290000,1
"Victoria Leiva Villagómez",20190870,5,,UpCwfr991o7eLpD,"+56 9 8301 8394",,,,517000,7
"Carlos Orellana Padilla",29345924,2,,g0oyx55uSquhs,"+56 9 4050 0749",3595,,,45000,4
"Pedro Chávez Barrera",14286638,4,,1JTGUyxS,"+56 2 5186 4590",,,,248000,9
"Amalia Águilar Mata",20770790,4,,MZ9tbNaA3ykFLmTE,"+56 9 0018 1500",9178,,,82000,3
"Eva Rosado Santiago",16104324,1,,rmtXMVGd4Nc6,"+56 2 4008 0534",,,,12000,10
"Sra. Miguel Ángel Vega Aragón",9420086,7,,Ux4h2l3JcS049QA,"+56 9 1919 0467",4891,,,698000,1
"Luis Sauceda Adorno",9355370,1,,l8yCMcBlOv5,"+56 2 1082 6904",7527,,,656000,2
"Rosalia Ponce Paredes",14515706,7,,moBhTDtZ1hY,"+56 2 8690 1118",,,,549000,4
"Manuela Carrion Duarte",8829301,7,,mL9wo16TLdLZWj,"+56 9 7378 7510",6438,,,355000,2
"Sra. Vicente Tafoya Arredondo",23017133,5,,gHPZn1jIS8hH,"+56 2 1373 9074",9598,,,375000,6
"Sr. Claudia Anaya Muro",1486024,4,,Ph1SOcCA2cp9MW,"+56 9 1554 3077",4218,,,75000,9
"Sr. Gerardo Orosco Quesada",22363381,7,,VcdTEZ9Ee8OpoVB,"+56 2 3528 8172",9068,,,79000,4
"Sr. Andrea Correa Terán",21007102,9,,rgzTQTG1qOK0f,"+56 9 1160 0278",,,,504000,10
"Carla Lara Muñiz",23608632,9,,ITCb5DWMAqEl1I,"+56 2 5881 2241",1859,,,180000,5
"Roberto Cabán Díaz",19176048,8,,y3DDohWHTR1y7,"+56 2 3111 7592",2246,,,853000,5
"Raquel Garay Nieto",28555022,1,,Yvs9Wp5MBQYT9,"+56 2 2874 5922",,,,474000,5
"Sra. Óscar Lozada Crespo",21925626,3,,VejL93gyLtv,"+56 2 4919 7824",4515,,,976000,4
"Marco Antonio Gonzales Olivas",6987313,6,,EJi8nXB6i1dyM92U,"+56 9 0899 6173",,,,639000,10
"Ángela Espinal Vega",17732962,0,,zRX9tXmmIXtLS4JS,"+56 2 2153 5480",1253,,,286000,1
"Marco Antonio Gil Montes",21115695,8,,RlrgLZW60Arjep,"+56 2 1901 8298",2850,,,722000,9
"Laura Calderón Matos",9027548,4,,atf4RYzM,"+56 9 7271 8880",2275,,,186000,6
"Gonzalo Sánchez Blanco",27429433,5,,5OKg8XkI9Lc71p,"+56 2 3353 8965",9344,,,596000,9
"Teodoro Perales Ríos",18070157,9,,27m73CtTnQuoLop,"+56 2 4267 2434",5,,,179000,8
"Sra. Roberto Peralta Téllez",11557739,7,,v9KkA1EW,"+56 2 0470 5943",9702,,,483000,4
"Felipe Vásquez Amador",8381336,1,,hC1v85vZPYWDSp,"+56 9 6138 6247",,,,916000,5
"Sta. Alfonso Gutiérrez Ceballos",5777537,0,,cp5LED3Y,"+56 2 3088 4941",7217,,,641000,10
"Estela Tafoya Carrasco",22406762,5,,eCRhP2kdcJ,"+56 2 5553 5135",,,,339000,7
"Pilar Gómez Sarabia",6149794,6,,fV3b5fAQ7,"+56 9 9944 9177",,,,970000,5
"Tomás Posada Jasso",23587866,6,,cN6z3ehkww8,"+56 2 9258 6320",1522,,,217000,3
"José Emilio Alvarado Alcaraz",28386172,8,,UPZ6jcf76J,"+56 9 5720 3952",9868,,,339000,6
"Víctor Pulido Dávila",2900992,1,,8Go91ZKg,"+56 2 0401 9351",3848,,,378000,1
"Julio Tapia Olivo",5794981,5,,t9FCIwgRuPQB,"+56 2 6841 1952",416,,,593000,7
"Lucia Montero Patiño",27130966,8,,98PmQc8v0OFu,"+56 2 8599 2746",4708,,,455000,6
"Tomás Medrano Segovia",20507771,6,,ENIg7vj3t7U,"+56 9 5181 9815",383,,,680000,1
"Gilberto Murillo Gómez",23350683,6,,O2IFgDxj,"+56 2 7091 3643",5702,,,600000,6
"Patricia Armenta Caballero",26163159,7,,Sufo0ZJpEef1zAsa,"+56 9 5098 9515",8546,,,218000,7
"Víctor Montenegro Dueñas",8861381,7,,SC73bz2t0CDD,"+56 9 2030 1633",5927,,,950000,6
"Gilberto Murillo Gómez",23350683,6,,O2IFgDxj,"+56 2 7091 3643",5702,,,50000,8
"Fernando Borrego Quintana",1819505,0,,6k6iEbdU7,"+56 9 7767 8827",,,,57000,8
"Laura Muro Zavala",10445340,9,,IN5ls3thUqyEaY,"+56 2 6677 8572",2231,,,450000,9
"Silvia Ybarra Jáquez",10059222,4,,J1MPp4MbE,"+56 9 1491 9670",6144,,,904000,7
"Sta. Alicia Tafoya Tapia",467026,8,,CdS97Vd1,"+56 2 4919 4882",6278,,,208000,4
"Victoria Pelayo Baeza",26854929,2,,ILomq5K9NZO9wx,"+56 9 2918 0968",7255,,,962000,9
"Sr. Lourdes Barela Zavala",28530178,3,,R5480sZG5,"+56 2 3276 5063",,,,148000,4
"Vicente Galván Anguiano",27742297,3,,WMgH3JShkM9Tay,"+56 9 3012 2605",5503,,,936000,2
"Beatriz Otero Roque",22822257,9,,OXKj17iLB,"+56 9 8509 0595",6610,,,287000,6
"Leticia Arellano Alba",25285552,2,,HWiWylIZlqG46,"+56 9 8529 0412",7688,,,691000,9
"Sofia Romero Coronado",20507678,8,,Sw8NZIoIXTUYH,"+56 2 0372 6970",5961,,,929000,6
"Isabel Reyna Feliciano",29469530,0,,HJdvJBvk726RM0,"+56 9 2748 0902",,,,771000,5
"Victoria Rocha Jaramillo",21716360,1,,IMBQS4FNnPrc,"+56 2 4668 7488",,,,38000,5
"Gabriel Valdivia Velázquez",4310546,0,,TPMD6V9uo3gC,"+56 9 3324 2489",7863,,,262000,7
"Sra. Rosario Cortés Abrego",24910267,4,,f0yaXl6ZPyk78B,"+56 9 2690 9594",4092,,,848000,5
"Lucas Arreola Fajardo",18809837,6,,ckOiQFOTd3mg5y3Y,"+56 9 8063 3122",,,,255000,9
"María del Carmen Botello Gómez",6402794,6,,O49WKtxCGS5m,"+56 9 2765 4039",7221,,,538000,7
"Luis Miguel Rubio Toro",24012154,1,,YCJf3g2l,"+56 9 3564 4338",,,,557000,10
"María Cristina Matías Arias",17962576,5,,TBryHup1jHamki,"+56 2 3179 1444",4573,,,990000,7
"Ignacio Alicea Magaña",6241962,2,,32maz3ui5Zn,"+56 9 9870 1720",738,,,1000000,4
"Adán Guerra Olivárez",24742834,1,,4FUYdPJz7,"+56 9 4967 3205",,,,568000,7
"Sr. Eva Patiño Fernández",16678386,9,,zzRmHjeo84O5,"+56 2 1384 4150",810,,,912000,2
"Verónica Reséndez Polanco",4069060,7,,Kg98d5Xg8zMk2Xx,"+56 2 2040 0120",4230,,,711000,3
"Graciela Córdova Roybal",27415282,1,,eLYfqN0WR,"+56 2 7829 5110",6180,,,626000,4
"Mario Nájera Niño",28472399,7,,V7U0TaLlI7mt,"+56 2 4427 9931",6709,,,410000,8
"Sta. Raúl Ulibarri Santacruz",9743326,1,,Ia5x7zbtvHxY08,"+56 2 9848 7018",,,,468000,3
"Rosa Benavídez Fajardo",17191176,8,,B10eh3D1arNlD,"+56 9 6468 0867",,,,976000,6
"Sr. Cristina Páez Rentería",2667561,5,,DVfWcS0jGmkZ,"+56 2 8807 5557",,,,639000,6
"Berta Pabón Reyes",20965873,6,,FyD699NcEesevvGc,"+56 9 3158 0244",,,,955000,7
"Víctor Montenegro Dueñas",8861381,7,,SC73bz2t0CDD,"+56 9 2030 1633",5927,,,863000,4
"Eva Peres Miramontes",24436577,9,,6xzTCECHHDBAgc,"+56 9 9078 8982",2148,,,824000,9
"José Emilio Alvarado Alcaraz",28386172,8,,UPZ6jcf76J,"+56 9 5720 3952",9868,,,297000,3
"Bernardo Guzmán Robledo",22104803,9,,JNJfM42mC7,"+56 9 6636 9618",3096,,,326000,2
"Sta. Francisca Ruelas Pulido",22118655,4,,Q7Q42zVg617mJS,"+56 2 4275 8933",9812,,,77000,8
"Susana Trejo Delvalle",9168687,0,,BCb4HC4jm,"+56 9 3339 8114",8986,,,222000,10
"Susana Espinoza Sisneros",12884058,7,,HW30qJPFBTe,"+56 9 8366 8307",1000,,,662000,5
"Ángela Robles Barrientos",25832718,7,,R8qAbwgHO,"+56 2 2165 2798",1853,,,122000,9
"Sra. Hernán Manzanares Molina",12979947,5,,EkAv4ghL,"+56 2 3838 4245",8216,,,823000,4
"Olivia Santana Cardenas",1080191,9,,Bo9CLzfu,"+56 9 0947 8201",4186,,,954000,8
"Sr. Fernando Almanza Ceballos",29123083,0,,bDetjRsSv1o8,"+56 2 8120 2374",5502,,,840000,8
"Sr. Eduardo Prieto Gaona",15710540,4,,ZGpj0uIydIRsyKMY,"+56 9 4287 2435",7088,,,207000,5
"Sr. Federico Oquendo Merino",27128597,4,,W7AIfeQ3B,"+56 9 5573 6289",,,,93000,8
"Mayte Delao Yáñez",1610116,3,,vulw1AJZ66VZa17,"+56 2 9740 3991",,,,647000,3
"Manuela Jaramillo Regalado",1321465,9,,xHj6i2etXb8FhOWh,"+56 2 5567 7711",,,,426000,3
"Marilu Lara Madera",16732607,9,,p3zyfZhG,"+56 9 9557 1130",5875,,,564000,10
"Sra. Andrés Muro Quintana",18995041,1,,i2OmwHQAH,"+56 9 6244 7772",,,,34000,3
"Alberto Collazo Leal",26477194,5,,M32XkwI63HbA,"+56 2 1891 8942",,,,367000,7
"Magdalena Mota Salinas",21214807,6,,bktTQYjNQ59d5tl,"+56 9 9055 9119",9523,,,433000,8
"Alberto Nevárez Collazo",28798767,5,,4B9edxiHXGiUIm,"+56 2 3784 0868",3397,,,945000,5
"Sr. Cristina Páez Rentería",2667561,5,,DVfWcS0jGmkZ,"+56 2 8807 5557",,,,85000,10
"Sra. Cristobal Guillen Aragón",18945521,4,,KnaPTxSDfD4bybk,"+56 2 8877 2245",,,,888000,1
"Débora Olvera Centeno",10470697,1,,Ln5l9WX8MDr,"+56 9 0765 1045",1929,,,785000,4
"Miguel Ángel Ledesma Navarro",3779752,1,,f6eImHMzHM1Vm53g,"+56 9 1988 1901",8144,,,136000,1
"Jerónimo Cruz Valdez",18946101,2,,r2gmT1NxCVt6kvq,"+56 9 6828 6192",5379,,,524000,5
"Sta. Fernando Camarillo Pelayo",17344307,1,,iZLEeuJZJ8Tk49Bx,"+56 2 1765 9118",1010,,,304000,3
"Mario Corona Navarrete",9941241,4,,aPC4yY7m,"+56 9 9894 0858",2260,,,748000,7
"Enrique Paz Quezada",8565125,6,,g0j9pqLcx,"+56 9 4988 7126",7291,,,83000,10
"Catalina Díaz Carrasco",27295783,9,,FuXdncCIC33y7v,"+56 2 2568 4342",,,,373000,10
"Ramona Lozano Águilar",24196745,6,,KEN3yNUmnxyUY,"+56 2 2688 1176",2334,,,913000,6
"Sra. Cristobal Guillen Aragón",18945521,4,,KnaPTxSDfD4bybk,"+56 2 8877 2245",,,,104000,9
"Sra. Homero Acevedo Angulo",4761411,1,,o9zjESbN,"+56 2 4221 2609",4942,,,159000,5
"Emilio Carrasquillo Velasco",11879770,1,,1Ylr5uI6Vl,"+56 2 8444 6779",4010,,,214000,8
"Sr. Gustavo Pineda Suárez",14134082,8,,7Wq2xGp3,"+56 9 7995 1642",,,,757000,7
"Carmen Gonzales Zaragoza",2835153,8,,2c2aDguwdAdG3,"+56 2 8394 1891",7984,,,787000,1
"Sra. Agustín Contreras Terán",29092687,7,,BU8BwMq6gHYC9pPl,"+56 9 7445 4970",5410,,,98000,2
"Marco Antonio Serrato Granados",20801281,4,,V8AQ1zLKBNd9,"+56 2 5972 1983",2449,,,885000,5
"Graciela Bahena Otero",18989039,2,,ryqqNfcH7SMdA,"+56 2 2036 7970",1133,,,408000,9
"Elena Gaytán Alemán",21932124,8,,yWK6fd7BXCm,"+56 9 4533 6197",,,,603000,6
"Emilio Huerta Duarte",1885674,6,,Rq1y68OI4E9Kn,"+56 9 5691 8294",6972,,,331000,6
"Arturo Verdugo Serna",22564623,0,,aV58mZJ9SA3,"+56 9 6579 8093",,,,579000,4
"Sra. Roberto Peralta Téllez",11557739,7,,v9KkA1EW,"+56 2 0470 5943",9702,,,633000,3
"Isabel Vaca Valverde",28512258,6,,mB2V3lVhYSM8CEf,"+56 9 7823 2916",,,,377000,3
"Jaime Valle Cabán",14400961,6,,LpPwKfP1aVQbMmW,"+56 2 3604 8316",7268,,,931000,4
"Luis Sauceda Adorno",9355370,1,,l8yCMcBlOv5,"+56 2 1082 6904",7527,,,35000,1
"Gilberto Saavedra Valverde",28844654,1,,mDZHd8oQK7jBJ6,"+56 2 0696 2522",,,,787000,3
"Alberto Ochoa Alvarado",12545930,1,,8vOGL4X8wG3KVjHA,"+56 2 3379 1267",4464,,,583000,4
"Luis Miguel Nájera Mondragón",12655032,4,,ZBsfr4G4Kg,"+56 2 9443 8128",1285,,,827000,5
"María Soledad Castillo Vélez",24632792,4,,S8izHBK2tV8jAo,"+56 9 9134 2236",2807,,,40000,4
"Daniela Urbina Galván",13313766,3,,dpw4Fj3W581dr,"+56 2 2054 1025",8503,,,352000,3
"Sta. Alicia Tafoya Tapia",467026,8,,CdS97Vd1,"+56 2 4919 4882",6278,,,261000,6
"Norma Esparza Altamirano",4474105,6,,xTQ4sN3Wn4awE,"+56 2 2305 1723",3542,,,883000,10
"Gilberto Pineda Robledo",8420616,6,,SMFjX96PwOamyhd,"+56 2 9843 0950",4163,,,644000,7
"Sergio Vanegas Rolón",23072304,3,,a8BI90DykgUIsY,"+56 2 9414 6505",6717,,,32000,4
"José Eduardo Escobedo Gracia",1525129,5,,uQtgK05bpVT63odu,"+56 9 9357 1117",2624,,,254000,1
"Sr. Magdalena Galarza Flórez",15425976,7,,H2Yk9y6mGV,"+56 9 5625 8949",9893,,,208000,5
"David Razo Avilés",22240167,7,,g1aJsD813Act,"+56 2 9241 7146",,,,900000,5
"Catalina Saldaña Verduzco",11453582,1,,7ch92EYL,"+56 2 8488 3038",8048,,,231000,2
"Sofia Jurado Apodaca",22554598,2,,C6o0uNpqAa,"+56 2 7128 6792",1901,,,118000,6
"Rosario Partida Chacón",22198440,3,,enE1qoFK4d8Q,"+56 2 7259 1872",2324,,,209000,10
"José Luis Carrasquillo Garica",17205717,9,,4vUuqAE6PosZlzjr,"+56 2 9873 0077",123,,,616000,9
"Gregorio Bañuelos Abreu",4456973,4,,3QPQetQ9sQhBGZQ,"+56 9 5063 5272",6886,,,676000,5
"Jacobo Olmos Carvajal",24945092,8,,cXQ6NV9xi,"+56 9 6840 9357",7315,,,949000,10
"Julia Reyes Carrasquillo",7007599,3,,9HLkfcOB6wXNq8Lp,"+56 9 0821 0056",1295,,,904000,3
"Sta. Elvira Barraza Barraza",10495658,8,,90MkSYdoT8,"+56 9 0858 6194",3951,,,36000,3
"Sr. María Teresa Carreón Sanabria",5806404,3,,HhidY8UXklNR5c2B,"+56 9 3603 4023",,,,807000,4
"Sra. Homero Acevedo Angulo",4761411,1,,o9zjESbN,"+56 2 4221 2609",4942,,,103000,5
"Jaime Segovia Saavedra",27222718,8,,JIgWdKwWv1wr,"+56 9 6578 9589",6159,,,463000,5
"José Emilio Mercado Jáquez",11588141,8,,YJXyz86SYj,"+56 9 8944 4049",1241,,,296000,8
"Ana Luisa Sanabria Salinas",28873736,6,,2Qrb0EKtNL,"+56 2 8186 4238",9348,,,182000,8
"Elsa Garay Partida",28752453,2,,uVA1nFy95OovSvC,"+56 2 5619 5651",4922,,,394000,1
"Roberto Cordero Avilés",11392764,8,,u2FYv552,"+56 9 4988 5267",5960,,,41000,8
"Mario Corona Navarrete",9941241,4,,aPC4yY7m,"+56 9 9894 0858",2260,,,613000,1
"Sr. Teodoro Solorzano Díaz",12622860,9,,XUArsTf9,"+56 2 2348 0207",1406,,,736000,9
"Gabriel Valdivia Velázquez",4310546,0,,TPMD6V9uo3gC,"+56 9 3324 2489",7863,,,922000,7
"Sta. Luis Cordero Chavarría",19014850,9,,CXGx8xPDcUoq,"+56 2 6041 2028",807,,,383000,3
"Mateo Hinojosa Ramírez",26097310,1,,8xwUHR5tPVWu,"+56 9 1785 8405",9581,,,918000,6
"Francisca Carrasco Ramón",5695114,6,,G65Yb6d1owbSS,"+56 9 2734 5729",1401,,,615000,3
"Eva Olvera Duran",15716982,0,,VZsGrc0xsSHD,"+56 9 7542 7552",,,,642000,5
"Sra. Silvia Manzanares Ulloa",9831163,2,,aRRWXX2hkm3CKN7,"+56 9 6146 2748",7583,,,295000,2
"Juana Gallardo Negrón",18870545,6,,8B649s3pQur,"+56 2 6137 4989",,,,911000,8
"Sergio Vázquez Sandoval",28522993,5,,aJddK9goDR,"+56 9 4316 4493",889,,,898000,10
"Emilia Abeyta Rivero",342476,3,,5RnCEs5Crc0f,"+56 2 0489 6673",9276,,,194000,1
"Enrique Guzmán Jaimes",9879166,4,,NSW4AakT6EfwPA,"+56 9 3494 5163",,,,640000,2
"Sr. Gustavo Pineda Suárez",14134082,8,,7Wq2xGp3,"+56 9 7995 1642",,,,469000,10
"Jorge Luis Gamez Guillen",12401104,2,,9hTLwJxW4,"+56 9 9483 3313",2475,,,151000,6
