nombre,run,dv,correo,contrasena,telefono_contacto,puntos,etiqueta,fecha,monto,cantidad_personas
"Sta. Vicente Solís Delafuente",26471375,1,,DUScNp18SsENEMp,"\+56 9 3093 0243","+82 1496 2843",,fecha-3-2027,713000,5
"Josefina Olivares Ozuna",21868753,5,,"bGy0IyzO6txi example","\+56 2 2505 2893","+94 7064 3848",,fecha-5-2022,331000,10
"Martín Ledesma Vélez",17713008,5,,Jv8WBLUYLGPD,"\+56 2 4835 3825","+72 3406 4934",,,-678000,8
"Claudio Duran Echevarría",17380580,2,,"7bS7zmBHz example","\+56 9 5029 8243","+76 5682 7256",,,-709000,3
"Arturo Cepeda Jasso",29900482,6,,WlLOFg15xv942,"\+56 9 7555 4213",4773,,,-436000,6
"María Covarrubias Santiago",8.611.718,3,,4bhyKrkKG,"\+56 2 3812 9348","+54 6054 1002",,fecha-10-2030,535000,7
"Teresa Oquendo Toro",1795715,0,,"VX8uRfGSBch example","\+56 9 4173 2706",4646,,fecha-3-2027,-550000,3
"Gilberto Velázquez Porras",5.813.033,8,,"12C0I2IBwuTFycC example","\+56 9 0528 7794",5042,,fecha-6-2028,89000,7
"Marilu Archuleta Navarrete",13.467.716,6,,"mEY7FhDtN example","\+56 2 3642 1599","+53 3573 9031",,fecha-11-2026,157000,9
"Raquel Saavedra Tejeda",10.436.640,0,,"dasreKU946B2v4R4 example","\+56 9 7225 1291",8883,,,981000,9
"Juan Gálvez Cerda",4.849.448,7,,7eQO3NSoVokPJ,"\+56 2 8512 8514","+51 2615 5667",,fecha-10-2021,-112000,9
"Guillermina Vanegas Cantú",9317923,7,,"9d7km2yCDrzAs example","\+56 9 9428 4761",2363,,fecha-4-2021,216000,5
"Elisa Esquivel Moreno",20741031,0,,"m3A5KaPFWtwVP example","\+56 2 5766 9885",976,,fecha-7-2021,-652000,4
"Sta. Mario Aparicio Prieto",20.697.526,1,,"vZbOHB6N25 example","\+56 9 0843 2005","+98 4513 2164",,,-282000,7
"Clara Armijo Flórez",28.323.667,6,,"P4FSOGWVTn example","\+56 2 8679 2361","+90 9250 1874",,fecha-10-2023,344000,1
"Ramiro Campos Téllez",4.278.645,2,,"rB9rOzC9mEAHp example","\+56 9 9604 7283",8289,,,-415000,3
"Barbara Lugo Valles",12905494,3,,SxUr7J6SgoLWA,"\+56 2 6986 8957","+74 6386 7861",,fecha-9-2021,-600000,3
"Sr. Guillermo Otero Toro",8856680,5,,lC2e5N1p,"\+56 2 5076 8533",,,fecha-10-2020,340000,9
"Daniel Verdugo Montaño",28.455.712,9,,"EL9sU0s2hPkX example","\+56 2 9038 3956",,,,708000,2
"Andrea Muro Matías",13.363.996,1,,Cw6H0IIUu4f,"\+56 2 0661 9952",2057,,,-592000,8
"Alfonso Razo Vázquez",18.523.264,0,,"WNi6sBt11RQbJiqr example","\+56 9 8004 7389","+60 4917 1027",,fecha-7-2022,-363000,4
"Olivia Paz Martínez",26751062,4,,pa8aXp8Onh,"\+56 2 2064 3359","+71 1942 4729",,,313000,6
"Felipe Valadez Saavedra",29.460.830,6,,"O6gW9P8U8JB example","\+56 9 4054 9966","+58 8343 2295",,,-627000,6
"Débora Olvera Centeno",10470697,1,,Ln5l9WX8MDr,"\+56 9 0765 1045",1929,,,371000,9
"Eloisa Palacios Ruelas",29009175,9,,zkWGEh8Iwu6Bn,"\+56 9 4715 2957",8950,,fecha-4-2020,-237000,4
"Jorge Becerra Delgadillo",15.903.694,4,,"vRfD1sUePPr8u example","\+56 2 5635 4101","+60 6178 4923",,,67000,3
"Elisa Valdés Concepción",31.410.755,1,,T4Vwse3I7,"\+56 9 7287 8796",3370,,,832000,10
"Lourdes Otero Ramón",18959631,6,,"HSKmN5QDiwCoJ5K example","\+56 2 1449 0042",,,fecha-6-2021,-22000,3
"Adriana Guardado Rael",21153464,4,,"hWUEmNvYvJG1d0hY example","\+56 2 7563 5807",,,fecha-5-2025,-7000,8
"Norma Bravo Madera",30.471.194,0,,"10auKDJp example","\+56 9 6250 3725",3827,,fecha-7-2025,-767000,8
"Eva Rosales Munguía",26314413,7,,ZuqeCh9HJeSqvh,"\+56 2 8843 2577",5817,,,-897000,2
"Sta. Marilu Solano Armijo",28896065,9,,qWimZ6DI2ooKw,"\+56 9 8035 2165",6485,,,134000,6
"Sta. Francisca Pulido Montoya",7265945,2,,mSETLstV2JW2xN,"\+56 2 7972 5282",6567,,fecha-12-2026,-806000,2
"María del Carmen Palomo Soto",3.431.460,7,,HX7XGDPjh4v6k,"\+56 2 0400 1718","+58 4768 3004",,,815000,8
"Raquel Camacho Guzmán",23662537,7,,QuTWRxx3jDw0,"\+56 9 3207 1232","+84 7105 7299",,,84000,6
"Olivia Olivas Almaraz",11150544,0,,7nsall2AYb,"\+56 9 9018 6451","+79 7729 5175",,fecha-10-2021,-35000,2
"Yolanda Mota Sanches",22.087.465,4,,"JVL9e7nK5 example","\+56 2 7330 0628","+65 7890 5209",,,-249000,3
"Alfonso Razo Vázquez",10.190.911,0,,"WNi6sBt11RQbJiqr example","\+56 9 8004 7389",9854,,,-251000,1
"Gabriela Aponte Alvarez",14.258.451,3,,QHt98suJQgB,"\+56 2 5001 8883",7200,,,146000,1
"Sra. Miguel Ángel Vega Aragón",32.939.831,7,,"Ux4h2l3JcS049QA example","\+56 9 1919 0467",4891,,fecha-12-2023,-566000,5
"María del Carmen Rubio Hernández",6147625,7,,"5XcrlepZMx4rTri example","\+56 9 5744 2288",8889,,,-410000,8
"Arturo Cepeda Jasso",29900482,6,,"WlLOFg15xv942 example","\+56 9 7555 4213",4773,,fecha-3-2027,-440000,1
"Gabriela Villa Quiroz",13.777.090,8,,SR0sJYoTpuO,"\+56 2 0747 9940","+63 4844 2015",,fecha-7-2029,-268000,9
"Silvia Ybarra Jáquez",5.586.597,4,,"J1MPp4MbE example","\+56 9 1491 9670","+56 1448 7709",,,270000,7
"Ana María Pedraza Navarrete",22.848.992,2,,"FjVpB86sHCvN example","\+56 9 4249 4181",,,fecha-5-2030,-289000,7
"Enrique Melgar Corona",17832821,9,,S4nwGW0FPn,"\+56 2 0221 4702","+87 7109 9780",,fecha-7-2026,-429000,8
"Laura Barrera Almonte",8.981.859,1,,"2NXQf5rmN6E8k example","\+56 9 3306 3140","+73 4283 4109",,,760000,8
"Gabriela Villa Quiroz",6.037.341,8,,SR0sJYoTpuO,"\+56 2 0747 9940",4938,,,240000,5
"Felipe Samaniego Arredondo",26107915,9,,U2oQYmEMp,"\+56 2 5374 0968",,,fecha-4-2030,914000,8
"Luis Atencio Melgar",7887526,5,,"TpP8v1cSCze1XHJ example","\+56 9 7004 7598",3401,,fecha-4-2027,132000,4
"Sta. Esperanza Grijalva Alfaro",34.085.198,8,,VpPpjlsZun8XrqX,"\+56 9 9240 6605","+66 1210 9554",,fecha-3-2024,72000,3
"Mayte Bahena Mora",19001523,2,,"g1BWH9js example","\+56 9 5517 8670","+93 9002 5758",,fecha-5-2028,-116000,3
"Carlos Olmos Mercado",32.079.200,9,,76f7zNfCO3fVpeKN,"\+56 2 5142 5989",3752,,,-60000,6
"Samuel Carranza Cotto",22618860,3,,FZ2yfAqdfL5zZ,"\+56 2 2655 0647","+66 6214 6358",,fecha-4-2028,-511000,9
"Sofia Romero Coronado",25.909.438,8,,Sw8NZIoIXTUYH,"\+56 2 0372 6970","+86 6176 9744",,,-403000,10
"Catalina Iglesias Arreola",23.622.605,8,,uzHpC9UTkRsPp,"\+56 9 2943 8561",,,,271000,2
"Sta. Jerónimo Villalobos Flores",9.026.440,8,,81JtcerGDmTASo,"\+56 9 9222 4289","+78 7038 5089",,,792000,6
"Sr. Agustín Alva Quintanilla",8292772,5,,xK7RRHne7Y8K,"\+56 9 8668 5140","+85 3522 3697",,fecha-6-2028,-60000,6
"Salvador Merino Bonilla",22.566.115,3,,"2S3QrMYvJpa example","\+56 9 1473 6260","+57 5060 1513",,fecha-4-2029,433000,6
"Victoria Rocha Jaramillo",4.376.556,1,,"IMBQS4FNnPrc example","\+56 2 4668 7488","+84 8880 1423",,,166000,1
"Patricio Figueroa Orosco",26488851,7,,Ci3Q6vuQz,"\+56 2 3669 9446","+66 8594 8492",,,-293000,3
"Sr. José Tello Terrazas",14726212,9,,"htRFRctz09 example","\+56 9 1588 4817","+59 7596 2666",,fecha-11-2024,699000,8
"Ignacio Badillo Guerrero",20.285.073,0,,"0WgSZgsFZ5SG example","\+56 2 2656 0545",6641,,,-176000,3
"Emilio Araña Rodrígez",20.446.413,3,,2h3ttZEd7tV,"\+56 2 0124 3610","+75 8134 6078",,fecha-3-2025,-329000,8
"Julia Reyes Carrasquillo",29.331.694,3,,9HLkfcOB6wXNq8Lp,"\+56 9 0821 0056","+86 8702 3869",,fecha-7-2021,-564000,10
"Sr. Cristobal Tirado Zamudio",9.487.511,0,,"vDIEc0uLy1k1XO4 example","\+56 2 0603 8168","+84 4245 6999",,,-595000,5
"Sra. Rosario Cortés Abrego",13.427.286,4,,f0yaXl6ZPyk78B,"\+56 9 2690 9594","+74 9935 4948",,,-372000,10
"Carlota Aponte Ojeda",,5,,"vCZuByDNKj9M example","\+56 9 5542 0941",,,,-287000,9
"Esteban Delagarza Lucio",22.692.056,0,,CPq7PRZ5q5A77vb,"\+56 2 9112 1659","+98 6588 1017",,fecha-9-2022,-8000,8
"Sra. Virginia Tapia Quintana",15.541.901,4,,ZtnDLuIb6,"\+56 2 0939 1305","+86 1258 9318",,fecha-3-2022,172000,9
"Mateo Montaño Reyna",32.721.724,8,,Dh75zkYmZE,"\+56 9 1240 4865",6246,,fecha-5-2022,-146000,4
"Ana María Pedraza Navarrete",19.379.738,2,,"FjVpB86sHCvN example","\+56 9 4249 4181","+57 5068 4737",,fecha-10-2026,366000,9
"Patricio Robledo López",10361298,5,,I9X63JbqWDbe,"\+56 9 5392 6298","+87 1878 7549",,,530000,1
"Lucia Montero Patiño",14.996.395,8,,98PmQc8v0OFu,"\+56 2 8599 2746",4708,,,350000,6
"Marcos Tejada Segovia",14.703.391,8,,"r8rIXH6UKevOIlk example","\+56 2 2824 3268",5198,,fecha-2-2025,993000,4
"Patricio Figueroa Orosco",26488851,7,,Ci3Q6vuQz,"\+56 2 3669 9446",4519,,,236000,1
"Alicia Parra Cruz",27.329.162,2,,"r50If1iUh62H example","\+56 2 2357 2433",6654,,,-35000,6
"Norma Esparza Altamirano",2.731.271,6,,"xTQ4sN3Wn4awE example","\+56 2 2305 1723",3542,,fecha-7-2029,1000000,6
"Emilio Santacruz Cedillo",10.410.981,2,,gtm4vV3gS,"\+56 2 4135 5002","+75 8619 4857",,fecha-12-2025,-835000,6
"Homero Gaona Quintana",8616034,5,,"IdqUyPqe80 example","\+56 9 8782 7062","+94 9699 7587",,,875000,4
"Sta. Esperanza Grijalva Alfaro",20.078.784,8,,"VpPpjlsZun8XrqX example","\+56 9 9240 6605",7361,,,363000,2
"Natalia Cisneros Armendáriz",2569244,1,,RpCZ4Uvr,"\+56 9 5613 3927","+96 7488 3752",,,580000,3
"Sta. Gloria Rosario Rendón",19.573.748,6,,"w5sNO4WDgjK5i example","\+56 9 9119 9524","+71 8133 3857",,fecha-12-2027,815000,6
"Alejandro Arredondo Aguirre",34.891.636,5,,TJ2jRMQz,"\+56 2 9103 1148",6324,,,16000,5
"Mateo Montaño Reyna",2.777.051,8,,Dh75zkYmZE,"\+56 9 1240 4865",6246,,,-921000,7
"Rocio Hurtado Acuña",32.450.514,5,,"74rvZlbdu example","\+56 2 1352 6931",3469,,fecha-2-2029,-681000,7
"Carlos Orellana Padilla",29345924,2,,g0oyx55uSquhs,"\+56 9 4050 0749",3595,,,627000,8
"Norma Bravo Madera",19.349.666,0,,"10auKDJp example","\+56 9 6250 3725",3827,,fecha-8-2024,-946000,10
"Elisa Esquivel Moreno",20741031,0,,m3A5KaPFWtwVP,"\+56 2 5766 9885","+98 9542 2997",,,269000,8
"Joaquín Jimínez Bañuelos",25493809,9,,"tQbOjXV69Ig example","\+56 2 7554 1457","+79 9478 2127",,,102000,3
"Sr. José Tello Terrazas",14726212,9,,htRFRctz09,"\+56 9 1588 4817",3290,,fecha-11-2029,550000,9
"Esteban Cortez Madrid",3701566,6,,"ze7Dz9BfI example","\+56 9 6899 7240",,,,954000,4
"Sr. María Teresa Carreón Sanabria",11.595.872,3,,"HhidY8UXklNR5c2B example","\+56 9 3603 4023","+68 3876 5426",,fecha-8-2022,-886000,10
"Ricardo Agosto Salcedo",13744706,1,,ZIR5Dp51h4C,"\+56 9 4673 3608","+76 2995 1603",,,661000,2
"Elvira Puga Solorio",9.234.422,4,,sjqCZNRNzYA9,"\+56 2 1687 4745",,,fecha-8-2030,-910000,9
"Andrea Muro Matías",15.612.917,1,,Cw6H0IIUu4f,"\+56 2 0661 9952",2057,,,-287000,9
"Daniel Pichardo Rico",24197891,5,,"B9QbN1PUpliIUu example","\+56 2 8419 0166","+99 5288 9463",,fecha-11-2025,883000,9
"Sr. Pedro Rojo Elizondo",25.946.079,3,,7LAeAVScs,"\+56 9 3915 0957",,,fecha-2-2027,-657000,5
"Adán Maya Mayorga",34.242.793,4,,GD8G4iTQ7syX,"\+56 2 2040 1703",4178,,fecha-6-2021,167000,2
"Pilar Gómez Sarabia",18.048.038,6,,fV3b5fAQ7,"\+56 9 9944 9177","+70 6219 7437",,fecha-10-2027,-347000,1
"Sr. Rocio Beltrán Anaya",5758910,7,,kRg1PUvcVaig,"\+56 9 4562 1588","+67 8808 9889",,,257000,6
"Alfredo Urrutia Esparza",4946520,2,,"e46RqgcW example","\+56 2 2866 0826","+63 7482 6882",,,-162000,2
"Jaime Valle Cabán",14400961,6,,LpPwKfP1aVQbMmW,"\+56 2 3604 8316",7268,,,-942000,9
"Benjamín Velásquez Mena",6704651,6,,"jnVZASOUCKt4rPE example","\+56 2 1853 3069","+71 1262 4225",,fecha-9-2024,-752000,1
"Carlos Orellana Padilla",19.571.863,2,,g0oyx55uSquhs,"\+56 9 4050 0749","+63 4985 9066",,,307000,5
"Eloisa Arenas Amaya",23718731,4,,"VK8D9AWxpibL9SX example","\+56 9 0071 7251",,,,-866000,3
"Adriana Guardado Rael",21153464,4,,"hWUEmNvYvJG1d0hY example","\+56 2 7563 5807",,,,-519000,7
"Sr. Jacobo Chávez Mena",11.321.472,8,,X8oiawcY7fHPj,"\+56 9 6571 2815",1658,,,225000,10
"Rocio Hurtado Acuña",33.651.860,5,,"74rvZlbdu example","\+56 2 1352 6931","+60 6527 9951",,,27000,9
"Ángela Robles Barrientos",25832718,7,,R8qAbwgHO,"\+56 2 2165 2798",1853,,,-87000,8
"Irene Mascareñas Espinal",23.619.528,5,,"m9jVgY2X4t example","\+56 2 3326 2235",3695,,,90000,4
"Sta. Jerónimo Villalobos Flores",16828297,8,,"81JtcerGDmTASo example","\+56 9 9222 4289",2929,,fecha-5-2028,647000,5
"Luis Montemayor Naranjo",22.421.917,2,,ZK7Cty0y91FC2nO,"\+56 9 5933 4649",,,fecha-11-2020,-765000,5
"Natalia Fierro Caballero",8.224.615,2,,acHX69v656Md,"\+56 2 8129 1041","+87 4002 8782",,fecha-3-2022,200000,8
"Carlos Brito Zavala",2485105,5,,78qEEBSzTYJ7TbF,"\+56 2 2581 3163",850,,,-577000,1
"Sr. Pedro Rojo Elizondo",10.639.827,3,,"7LAeAVScs example","\+56 9 3915 0957",,,,-300000,8
"Mario Romo Escamilla",6.448.359,2,,L20r1dUqEfVP5UB,"\+56 2 7304 3576","+63 6551 7361",,,-851000,2
"Sta. Francisca Ruelas Pulido",613.480,4,,"Q7Q42zVg617mJS example","\+56 2 4275 8933","+99 5785 7496",,fecha-10-2027,-59000,8
"Sta. Vicente Hernández Terán",32.308.662,8,,B0o2p7C7l8Zl,"\+56 2 1005 6652",,,fecha-5-2021,111000,6
"Yolanda Mota Sanches",11.259.493,4,,"JVL9e7nK5 example","\+56 2 7330 0628",3631,,,-79000,3
"José Eduardo Porras Cantú",24164617,4,,"aFixsz1Ddl3 example","\+56 2 8093 2335","+99 7509 7500",,fecha-8-2028,544000,2
"Víctor Montenegro Dueñas",29.604.001,7,,SC73bz2t0CDD,"\+56 9 2030 1633",5927,,,-57000,7
"Felipe Haro Grijalva",18088862,9,,4BlNAu9JydS0EQr,"\+56 2 4430 4746",,,fecha-12-2021,870000,8
"Tomás Hidalgo Zepeda",8228851,2,,"a5dqlCxGpUo91Z example","\+56 2 7575 0203","+65 5829 2167",,fecha-8-2028,49000,5
"Eva Rosales Munguía",31.572.738,7,,"ZuqeCh9HJeSqvh example","\+56 2 8843 2577","+88 6510 5778",,fecha-12-2023,310000,10
"Tomás Rendón Armenta",22911677,2,,"7qf697MzN46m example","\+56 2 4548 7995","+62 5511 3115",,fecha-11-2020,803000,7
"Magdalena Mota Salinas",21214807,6,,bktTQYjNQ59d5tl,"\+56 9 9055 9119","+96 7801 6459",,,189000,2
"Mateo Carmona Saldivar",10577164,5,,vT2er3uOAhwA,"\+56 9 6555 8956","+61 8164 7124",,fecha-4-2021,515000,5
"Elisa Valdés Concepción",3.846.199,1,,T4Vwse3I7,"\+56 9 7287 8796",3370,,fecha-2-2023,386000,6
"Mario Pérez Aguilera",9.020.660,0,,xW5e6KHfDpGQ,"\+56 9 9007 9290","+69 6776 3883",,,-13000,5
"Rodrigo Zavala Martínez",1181499,6,,"02TjgJPm6 example","\+56 2 5850 2474","+67 5889 1297",,fecha-12-2026,-53000,2
"Mayte Nieto Luevano",17792247,3,,CRqKHlX0,"\+56 2 0318 7654","+93 8553 6770",,fecha-6-2025,442000,9
"Berta Feliciano Leal",364797,1,,"fNAZP3H0wv example","\+56 9 1858 0889","+79 7273 4099",,fecha-5-2028,842000,6
"Caridad Soto Burgos",23.434.446,5,,PNI8nBKeIydE,"\+56 9 0089 6587","+73 7873 8018",,,898000,4
"Sta. Fernando Camarillo Pelayo",17344307,1,,iZLEeuJZJ8Tk49Bx,"\+56 2 1765 9118","+91 2582 8532",,fecha-3-2021,15000,7
"Benjamín Bernal Badillo",16.366.486,0,,8u0UYr4lFf0KnS,"\+56 9 0278 1523",278,,,-619000,6
"José María Espino Gracia",12.479.346,6,,"TSKVpw0aCaptSrEF example","\+56 2 4655 8691",,,,754000,7
"Lucia Hernández Arredondo",23824026,7,,6W6ntQLWfieS,"\+56 9 7591 4402",,,fecha-10-2022,484000,5
"Amalia Delgado Llamas",13.571.455,0,,gU7qBha1cXaW9,"\+56 2 9484 2630",7772,,fecha-12-2026,-115000,8
"Adela Luevano Hernández",21.236.632,1,,"NIhGUFGH2GSmk example","\+56 9 3506 7670","+84 7728 4099",,,708000,7
"Inés Quintanilla Sosa",4.595.618,5,,Y3flAYCXCNoB,"\+56 2 7428 0419",2225,,fecha-8-2025,640000,2
"Manuela Carrion Duarte",8829301,7,,"mL9wo16TLdLZWj example","\+56 9 7378 7510",6438,,,442000,4
"Emilio Linares Vanegas",22539970,1,,"l8AXqx7N2 example","\+56 2 9698 7042",965,,fecha-5-2027,-758000,2
"Ignacio Vallejo Pichardo",24.339.849,6,,"g0BTz06W example","\+56 2 2932 8619","+96 2847 5880",,,89000,5
"Olivia Paz Martínez",26751062,4,,"pa8aXp8Onh example","\+56 2 2064 3359","+88 5887 6066",,,-405000,2
"Germán Caraballo Alaniz",34.746.357,3,,"ItHA8Jjh example","\+56 9 3059 3456",8871,,,-746000,10
"Reina Jaime Flores",4283627,7,,"zl7y7xaQyu4Cy4E example","\+56 2 0390 8103",887,,,-222000,3
"Adán Maya Mayorga",13226354,4,,"GD8G4iTQ7syX example","\+56 2 2040 1703","+62 4299 8630",,fecha-9-2027,156000,7
"Sra. Timoteo Loera Solano",4652595,4,,CAd65FDA,"\+56 2 1967 6805","+96 2545 4478",,fecha-11-2027,-260000,8
"Berta Alcántar Treviño",790018,5,,"o8SRQ3MK611 example","\+56 9 8484 5692","+58 5320 2384",,,-90000,10
"Sergio Marroquín Robles",23.372.470,9,,Bcr4x4eL,"\+56 9 3197 6066","+95 7499 6198",,,-704000,2
"Sta. Vicente Hernández Terán",2692723,8,,"B0o2p7C7l8Zl example","\+56 2 1005 6652",,,fecha-9-2026,963000,1
"Víctor Montenegro Dueñas",8861381,7,,"SC73bz2t0CDD example","\+56 9 2030 1633",5927,,,-369000,1
"Elvira Pagan Menéndez",754461,0,,6XfDrOwjZ7d3vx,"\+56 2 3703 7595","+92 4321 7647",,fecha-2-2020,-690000,3
"Tomás Medrano Segovia",12.766.495,6,,"ENIg7vj3t7U example","\+56 9 5181 9815","+81 1257 2201",,fecha-10-2021,-241000,8
"Tomás Aguayo Pelayo",18892254,5,,pXvGtcD6rWC,"\+56 9 3468 5738","+71 6712 8870",,fecha-7-2024,887000,7
"Andrea Segovia Velasco",20318804,1,,73P5YehL6,"\+56 2 9987 6809","+72 7278 9827",,fecha-9-2030,-132000,3
"Jaime Valle Cabán",30.056.950,6,,LpPwKfP1aVQbMmW,"\+56 2 3604 8316","+59 9471 9276",,,633000,4
"Silvia Ybarra Jáquez",10059222,4,,"J1MPp4MbE example","\+56 9 1491 9670","+90 6059 8404",,,-473000,4
"Juan Medina Guerrero",13099708,7,,"SOqZiWu56s example","\+56 9 9217 0158",8697,,,63000,2
"Gilberto Miramontes Muñiz",12768133,2,,1CHUzkFfHPGg,"\+56 2 6555 5654","+55 2361 5428",,,903000,7
"Gabriela Villa Quiroz",29.993.278,8,,"SR0sJYoTpuO example","\+56 2 0747 9940","+55 5187 2076",,,579000,10
"Barbara Lugo Valles",12905494,3,,SxUr7J6SgoLWA,"\+56 2 6986 8957",3144,,,243000,7
"Miguel Ángel Reséndez Páez",18.885.418,1,,"kNv5vi5BEHG example","\+56 2 4974 9750",,,,-648000,2
"Arturo Ballesteros Frías",3786947,6,,"9e10vfDQt0iA2JP example","\+56 9 5726 8163",1924,,fecha-7-2026,607000,3
"Carla Delvalle Arteaga",3368943,1,,UtqBHf653FOL9,"\+56 2 3964 2371",,,fecha-10-2027,264000,2
"Verónica Rodarte Adame",7.236.009,3,,SCjfEkhzq74wHWR1,"\+56 9 5616 8968","+51 3147 3745",,fecha-7-2021,61000,7
"Teodoro Arguello Solorio",6.452.117,8,,"Sx2z7GHwJ7 example","\+56 9 1778 9794",6777,,fecha-10-2025,-437000,3
"Sr. Roberto Iglesias Blanco",13181083,6,,"4zqBKvbc0 example","\+56 2 1449 8374","+72 8258 5520",,,-179000,9
"Sonia Ríos Rivero",23784564,4,,9y9FWi7XPHDBTMuZ,"\+56 9 7323 0415",,,fecha-3-2021,-149000,1
"María Eugenia Aranda Dávila",8.180.174,3,,ubasOKMabhYf9cd9,"\+56 9 9056 3380","+60 6484 9159",,,176000,3
"Emilio Huerta Duarte",1885674,6,,Rq1y68OI4E9Kn,"\+56 9 5691 8294","+94 6539 9069",,fecha-3-2028,-133000,8
"Gerardo Villalobos Meléndez",26312419,2,,"jMSm1RNRo example","\+56 9 0910 5105","+95 5846 6015",,fecha-8-2025,590000,4
"Silvia Ornelas Godínez",26.414.307,0,,NCY2Kkvt0OvL,"\+56 9 3661 4639",9682,,fecha-10-2028,-209000,2
"Sra. Cristobal Guillen Aragón",18945521,4,,KnaPTxSDfD4bybk,"\+56 2 8877 2245",,,,-962000,10
"Adela Luevano Hernández",1998685,1,,NIhGUFGH2GSmk,"\+56 9 3506 7670","+81 6824 8176",,,-822000,6
"Daniela Franco Bahena",26.788.996,6,,"1soECxZVB6li example","\+56 9 1156 3280","+60 8331 8789",,,-13000,8
"Teodoro Toro Altamirano",3.921.775,4,,8TySy5SWjV4ShuvF,"\+56 9 9949 8005",5222,,fecha-9-2020,280000,2
"Sta. Mario Aparicio Prieto",24765748,1,,vZbOHB6N25,"\+56 9 0843 2005","+65 1925 7530",,,386000,10
"Natalia Fierro Caballero",11.278.445,2,,"acHX69v656Md example","\+56 2 8129 1041","+67 3213 9764",,fecha-9-2021,410000,8
"Reina Murillo Rodrígez",9346889,5,,"1sioLmW1hnqJmEL example","\+56 2 7674 2531","+82 5477 2574",,fecha-5-2024,-138000,7
"Pablo Reyes Juárez",9414925,7,,"XCSk2KFHb example","\+56 2 2348 6713","+99 6371 7314",,fecha-8-2021,-72000,1
"Sta. Arturo Anaya Villalpando",9951300,2,,"I8l7ifzI example","\+56 2 2987 5174",7099,,fecha-8-2028,-481000,4
"Olivia Paz Martínez",26751062,4,,pa8aXp8Onh,"\+56 2 2064 3359",4652,,fecha-8-2030,-87000,5
"Sr. David Pedraza Canales",7.622.527,3,,MIxP1drBH,"\+56 9 8705 8901",6064,,,-939000,9
"Alicia Jaramillo Cadena",10.868.039,4,,"ByWnayX8xDCA4 example","\+56 2 9740 7349","+75 7670 1126",,fecha-3-2025,-765000,3
"Sergio Vanegas Rolón",23072304,3,,"a8BI90DykgUIsY example","\+56 2 9414 6505",6717,,fecha-7-2026,-788000,8
"Sta. Andrés Valenzuela Carreón",4.996.696,4,,ONpUi6oMzP05,"\+56 2 5645 1843",6802,,fecha-7-2029,410000,1
"Gilberto Saavedra Valverde",28844654,1,,"mDZHd8oQK7jBJ6 example","\+56 2 0696 2522","+99 3482 5261",,,742000,5
"Sta. Claudio Zamudio Ledesma",6.262.278,6,,"q70kXqmX5HwkEjx example","\+56 9 2416 6984","+84 6538 6363",,fecha-12-2025,-771000,1
"Mateo Delapaz Amaya",17.926.183,2,,tSNKXL2rlo,"\+56 2 4045 6413","+61 5290 7492",,fecha-1-2030,139000,6
"Luis Montemayor Naranjo",3557452,2,,ZK7Cty0y91FC2nO,"\+56 9 5933 4649","+76 4841 8138",,,-896000,7
"Patricio Robledo López",10361298,5,,I9X63JbqWDbe,"\+56 9 5392 6298","+69 5578 7732",,fecha-6-2020,-384000,5
"Sra. Lucas Alonso Cervántez",29.105.922,0,,"yvQ8w8GbWsNr example","\+56 9 3007 6904",3133,,fecha-4-2024,-364000,8
"Esteban Delagarza Lucio",25.739.032,0,,CPq7PRZ5q5A77vb,"\+56 2 9112 1659","+63 2772 6896",,,821000,1
"Sta. Cristian Solorio Araña",3689015,9,,tS6xcY9Dq6,"\+56 2 8036 0728",7469,,fecha-1-2022,-113000,5
"Pilar Feliciano Serna",5354600,0,,tF0l0bgVWKU,"\+56 2 8703 8887","+59 5512 3871",,fecha-3-2024,403000,7
"Víctor Lemus Ávila",22621499,7,,"PsdG4QqwID example","\+56 2 4793 8622","+96 9861 2834",,,-906000,9
"Emilia Abeyta Rivero",4.720.228,3,,"5RnCEs5Crc0f example","\+56 2 0489 6673","+80 3404 3515",,,630000,6
"Graciela Velasco Rodríguez",25.333.289,5,,cTJlZ7mqghmD,"\+56 9 0064 9094","+97 1439 4000",,,-779000,8
"Sta. Antonia Pérez Acosta",15.675.099,9,,"2pHDn4a6 example","\+56 2 8574 4699",5711,,,-514000,3
"Sta. Mario Aparicio Prieto",24.301.220,1,,"vZbOHB6N25 example","\+56 9 0843 2005","+64 3413 4415",,fecha-1-2024,-774000,6
"Sr. Federico Oquendo Merino",27128597,4,,"W7AIfeQ3B example","\+56 9 5573 6289","+93 2042 9253",,,-536000,4
"Salvador Valentín Duarte",9855693,7,,"QpUQuzVx6uYQJX example","\+56 9 9738 7745",3235,,,644000,8
"Horacio Camacho Terrazas",29429386,1,,"JGSn7gsRDH5uS example","\+56 9 0199 9834",,,,-639000,9
"Sr. Daniel Barrios Escamilla",26621839,0,,"VQkCE0dyO5 example","\+56 9 5025 4057","+94 2648 9949",,fecha-10-2029,987000,6
"Clara Lemus Riojas",20.683.128,5,,"CvoYAcHNKJ1jU example","\+56 9 7071 7323",559,,,736000,5
"Claudio Arevalo Armijo",475121,5,,"ne7v0ceB example","\+56 2 7616 9030",786,,fecha-3-2027,832000,4
